tweet_id,created_at,text,clean_text,cluster
419113,Tue Oct 10 05:10:18 +0000 2017,@VerizonSupport That's so weird.. 888-553-1555 says there is an outage. Usually your social media team has more details..,that's so weird.. 888-553-1555 says there is an outage. usually your social media team has more details..,11
419299,Tue Oct 10 05:14:19 +0000 2017,@VerizonSupport  Fios internet and phone seem to be down in Central Jersey.  Can you confirm?,fios internet and phone seem to be down in central jersey. can you confirm?,0
419122,Tue Oct 10 05:16:16 +0000 2017,@VerizonSupport Didn't work. Did that but internet is still out and router still showing solid red icon,didn't work. did that but internet is still out and router still showing solid red icon,9
419306,Tue Oct 10 05:18:11 +0000 2017,"@VerizonSupport Yes, your service simply fails every few days... not worth 2 hr tech call to reboot my STB/Rtr 9 times to find out its a fios system failure","yes, your service simply fails every few days... not worth 2 hr tech call to reboot my stb/rtr 9 times to find out its a fios system failure",4
419297,Tue Oct 10 05:18:21 +0000 2017,@VerizonSupport It seems to just say video on demand outage.  Does that mean I should have other interruptions?  Reset Ont and still nothing.,it seems to just say video on demand outage. does that mean i should have other interruptions? reset ont and still nothing.,6
419125,Tue Oct 10 05:20:34 +0000 2017,@VerizonSupport No. It's dark,no. it's dark,10
419301,Tue Oct 10 05:22:53 +0000 2017,@VerizonSupport yea im in delaware and the tv and internet is down fix this shit now im trying to play fifa,yea im in delaware and the tv and internet is down fix this shit now im trying to play fifa,0
419295,Tue Oct 10 05:25:28 +0000 2017,"@VerizonSupport Was going to check, but internet now randomly came back on.  Thanks.","was going to check, but internet now randomly came back on. thanks.",0
419127,Tue Oct 10 05:30:03 +0000 2017,@VerizonSupport @214965 So there is an outing in Delaware?,so there is an outing in delaware?,10
419535,Tue Oct 10 05:33:10 +0000 2017,@VerizonSupport how long should this outtage last? The season of the flash starts tonight,how long should this outtage last? the season of the flash starts tonight,10
419538,Tue Oct 10 05:34:13 +0000 2017,@VerizonSupport my internet has been down for about an hour. any outages reported by anyone else?,my internet has been down for about an hour. any outages reported by anyone else?,0
419291,Tue Oct 10 05:41:07 +0000 2017,"@VerizonSupport It seems to be good again, I'll let you know if it cuts out again","it seems to be good again, i'll let you know if it cuts out again",10
419743,Tue Oct 10 05:46:06 +0000 2017,"@214915 @215048 @VerizonSupport Thanks for the info, just going to sleep then, seems to be an outage in our area.","thanks for the info, just going to sleep then, seems to be an outage in our area.",11
419739,Tue Oct 10 05:51:57 +0000 2017,@VerizonSupport Diagnostics say ethernet is down.  Other users in my surrounding towns are tweeting the same issue.,diagnostics say ethernet is down. other users in my surrounding towns are tweeting the same issue.,3
420169,Tue Oct 10 06:22:50 +0000 2017,"Completely incompetent technical support, both online and on the phone @115722","completely incompetent technical support, both online and on the phone",7
420342,Tue Oct 10 06:53:58 +0000 2017,@VerizonSupport Now the internet light on my router is orange,now the internet light on my router is orange,9
423124,Tue Oct 10 10:11:39 +0000 2017,@VerizonSupport please stop sending me bills for a line that was disconnected over 3 mo ago and closed out,please stop sending me bills for a line that was disconnected over 3 mo ago and closed out,10
423876,Tue Oct 10 10:46:18 +0000 2017,@115990 I was TRYING to watch the real housewives of New Jersey but your stupid cable shut it off half way thru and wouldn’t let me restart it,i was trying to watch the real housewives of new jersey but your stupid cable shut it off half way thru and wouldn’t let me restart it,1
424122,Tue Oct 10 11:24:35 +0000 2017,@VerizonSupport can i still trade in my phone if it has a small crack?,can i still trade in my phone if it has a small crack?,7
401936,Tue Oct 10 12:10:52 +0000 2017,@VerizonSupport Just internet,just internet,6
413360,Tue Oct 10 12:29:18 +0000 2017,@213652 @VerizonSupport Same shit happened to me with Cox in Connecticut. Both late night Canadian games. Flames vs Ducks and Oilers vs Jets. Center ice mess up?,same shit happened to me with cox in connecticut. both late night canadian games. flames vs ducks and oilers vs jets. center ice mess up?,10
427151,Tue Oct 10 12:46:54 +0000 2017,@115722 They pointed the finger at ups. And ups pointed the finger back. Been back and forth with Verizon for over a month now!,they pointed the finger at ups. and ups pointed the finger back. been back and forth with verizon for over a month now!,2
427145,Tue Oct 10 12:48:29 +0000 2017,"@VerizonSupport Yes, also in Edge (3rd browser), but it seems to work if I specifically only open it in my mobile browser. Is the limitation intentional?","yes, also in edge (3rd browser), but it seems to work if i specifically only open it in my mobile browser. is the limitation intentional?",4
427142,Tue Oct 10 12:49:41 +0000 2017,"@VerizonSupport y'all are really testing me this morning. Been trying to resolve an issue since June. And ""Sam"" is not helping. #killingme","y'all are really testing me this morning. been trying to resolve an issue since june. and ""sam"" is not helping. killingme",3
427986,Tue Oct 10 13:13:21 +0000 2017,"hey @verizonsupport, my home fios bill is too high - I’m trying to save some money. Can you help me?","hey , my home fios bill is too high - i’m trying to save some money. can you help me?",5
428451,Tue Oct 10 13:36:30 +0000 2017,"Day 3 of TV service down, @115722 . Heckuva job, guys!","day 3 of tv service down, . heckuva job, guys!",10
428450,Tue Oct 10 14:03:28 +0000 2017,@VerizonSupport Indeed. Told it is a MDU outage - be nice if fixed in time for the @188390 game this evening...,indeed. told it is a mdu outage - be nice if fixed in time for the game this evening...,11
430916,Tue Oct 10 14:33:24 +0000 2017,I've been on the phone with @116136 and @115725 for almost 3 hours ongoing. First company to man up and fix the problem gets my money.,i've been on the phone with and for almost 3 hours ongoing. first company to man up and fix the problem gets my money.,7
428453,Tue Oct 10 14:34:49 +0000 2017,@VerizonSupport Yes and all have come and gone.,yes and all have come and gone.,4
430913,Tue Oct 10 14:50:47 +0000 2017,@VerizonSupport I DM'ed you :),i dm'ed you :),10
431501,Tue Oct 10 15:00:10 +0000 2017,@115725 has the worst customer service ever.,has the worst customer service ever.,8
431499,Tue Oct 10 15:09:49 +0000 2017,"@VerizonSupport It was residential and I spoke with several representatives, no help at all.","it was residential and i spoke with several representatives, no help at all.",5
431976,Tue Oct 10 15:23:53 +0000 2017,@115722 WAS scheduled for 9/30...scheduled again a week after...and scheduled TODAY. Earliest you can come now is MONDAY😡Seriously?!?!?,was scheduled for 9/30...scheduled again a week after...and scheduled today. earliest you can come now is monday😡seriously?!?!?,10
431973,Tue Oct 10 15:26:17 +0000 2017,"@115722 please don't send a link to ""schedule"" a sooner installation...that link didn't work AT ALL the 2ND time you sent it!!!","please don't send a link to ""schedule"" a sooner installation...that link didn't work at all the 2nd time you sent it!!!",10
431952,Tue Oct 10 15:37:51 +0000 2017,@217699 @115722 The order number was revised 3 times yet kept getting error. CS rep created new order but install is on Monday - 3 wks after initial order,the order number was revised 3 times yet kept getting error. cs rep created new order but install is on monday - 3 wks after initial order,9
431949,Tue Oct 10 15:38:31 +0000 2017,@VerizonSupport @217699 The order number was revised 3 times yet kept getting error. CS rep created new order but install is on Monday - 3 wks after initial order,the order number was revised 3 times yet kept getting error. cs rep created new order but install is on monday - 3 wks after initial order,9
432594,Tue Oct 10 15:40:46 +0000 2017,"Well, I would be if the Verizon guy had shown up but here we are an hour and a half after he was supposed to be here.","well, i would be if the verizon guy had shown up but here we are an hour and a half after he was supposed to be here.",2
432585,Tue Oct 10 15:41:59 +0000 2017,@VerizonSupport your online support is not helpful. Can’t get ahold of anyone!,your online support is not helpful. can’t get ahold of anyone!,10
432592,Tue Oct 10 15:43:35 +0000 2017,@VerizonSupport Installation,installation,10
433543,Tue Oct 10 15:46:55 +0000 2017,@115725 WHICH MEANS I CANT TALK TO A PERSON TO GET IT RESOLVED!!!! Who makes this stuff? They're doing a bad job... stop sending me texts to reset,which means i cant talk to a person to get it resolved!!!! who makes this stuff? they're doing a bad job... stop sending me texts to reset,10
433550,Tue Oct 10 15:48:11 +0000 2017,@115722 Is there a way for me to get in touch with a human on the phone? Tried for 20 minutes without success. Thanks!,is there a way for me to get in touch with a human on the phone? tried for 20 minutes without success. thanks!,7
432584,Tue Oct 10 15:49:34 +0000 2017,@VerizonSupport i have tried to do a chat and find out what is going on with my bill and no one is available.,i have tried to do a chat and find out what is going on with my bill and no one is available.,10
433546,Tue Oct 10 15:55:56 +0000 2017,every week @115722 sends me an email saying service is available in my area when it actually isn’t. Stop getting my hopes up!,every week sends me an email saying service is available in my area when it actually isn’t. stop getting my hopes up!,10
433540,Tue Oct 10 16:01:08 +0000 2017,@VerizonSupport dm me ill send my number and if you could call that would be the best way,dm me ill send my number and if you could call that would be the best way,10
433537,Tue Oct 10 16:01:35 +0000 2017,"@VerizonSupport out of curiosity, why is the Unlimited plan not eligible for my State employee discount when the Large plan is?","out of curiosity, why is the unlimited plan not eligible for my state employee discount when the large plan is?",10
433521,Tue Oct 10 16:04:08 +0000 2017,@VerizonSupport Also spent more than 12+ hours on phone with customer service reps with little to no help with all my issues. I think change would be best,also spent more than 12+ hours on phone with customer service reps with little to no help with all my issues. i think change would be best,8
433532,Tue Oct 10 16:04:18 +0000 2017,@VerizonSupport the chat link does not seem to work can you provide a new one please,the chat link does not seem to work can you provide a new one please,9
433530,Tue Oct 10 16:05:27 +0000 2017,get your shit together @115725,get your shit together,10
433516,Tue Oct 10 16:11:24 +0000 2017,@115900 @116136 @115725 when will services be back up and running in the Windsor/Healdsburg? Poor effort during an emergency when in need,when will services be back up and running in the windsor/healdsburg? poor effort during an emergency when in need,10
433515,Tue Oct 10 16:15:18 +0000 2017,@VerizonSupport No. Our wireless service. No service in Healdsburg.,no. our wireless service. no service in healdsburg.,8
435378,Tue Oct 10 16:17:53 +0000 2017,Still having issues with @115725 after my fire.,still having issues with after my fire.,10
435375,Tue Oct 10 16:36:25 +0000 2017,"@115725 It might be time to offer a REAL Non Sports Package that doesn't remove all the stuff we like, and takes off that $4.99 RSNF! 🙄😠😡🤬","it might be time to offer a real non sports package that doesn't remove all the stuff we like, and takes off that $4.99 rsnf! 🙄😠😡🤬",10
435383,Tue Oct 10 16:37:24 +0000 2017,@VerizonSupport The fact that I cant even make a phone call because i have 1-2 bars is outrageous,the fact that i cant even make a phone call because i have 1-2 bars is outrageous,7
435373,Tue Oct 10 16:39:24 +0000 2017,Offering unlimited hotspot BUT throttling after 15 GB to Slow is not unlimited it's a way to frustrate good customers @115725,offering unlimited hotspot but throttling after 15 gb to slow is not unlimited it's a way to frustrate good customers,10
436040,Tue Oct 10 16:52:15 +0000 2017,@115725 Have this great rep helping me for a while &amp; now want to upgrade &amp; can't get it through him Bc online discount only- disappointed!!,have this great rep helping me for a while now want to upgrade can't get it through him bc online discount only- disappointed!!,10
436045,Tue Oct 10 16:52:18 +0000 2017,@218570 @187879 @115722 Who do you have? Shoot I'm open at this point!,who do you have? shoot i'm open at this point!,10
436689,Tue Oct 10 16:57:52 +0000 2017,@115725 Latest Verizon outage map shows outages all around the country,latest verizon outage map shows outages all around the country,11
436039,Tue Oct 10 16:58:45 +0000 2017,@VerizonSupport Verizon Mobile,verizon mobile,2
436027,Tue Oct 10 17:03:12 +0000 2017,"@VerizonSupport ...was my fave though, when you told me I didn't have Verizon, and to look on my bill to see what phone company I have. That makes the top","...was my fave though, when you told me i didn't have verizon, and to look on my bill to see what phone company i have. that makes the top",7
436026,Tue Oct 10 17:03:56 +0000 2017,@VerizonSupport ...10 all-time dumbest customer service moves I've ever seen. Mind-boggling!,...10 all-time dumbest customer service moves i've ever seen. mind-boggling!,8
436680,Tue Oct 10 17:05:36 +0000 2017,@VerizonSupport Yes. Went through online support. Earliest available was Friday morning. Had the same problem last week.,yes. went through online support. earliest available was friday morning. had the same problem last week.,4
436684,Tue Oct 10 17:11:08 +0000 2017,"@VerizonSupport same issues, months later.  Always dropped calls I-74 in NC, exits 64-66. I’m impressed by the consistency in the drop","same issues, months later. always dropped calls i-74 in nc, exits 64-66. i’m impressed by the consistency in the drop",10
437130,Tue Oct 10 17:19:57 +0000 2017,@VerizonSupport when will i get the rest of my reward counted after i paid my bill? These supertickets are hard to come by :(,when will i get the rest of my reward counted after i paid my bill? these supertickets are hard to come by :(,10
437127,Tue Oct 10 17:20:25 +0000 2017,@115725 @VerizonSupport @115726 I have had no phone or internet since 10/4. And they can't get a tech out until 10/31! Unacceptable!,i have had no phone or internet since 10/4. and they can't get a tech out until 10/31! unacceptable!,7
437125,Tue Oct 10 17:24:30 +0000 2017,@115722 i've been on your chat now for 45 minutes been disconnected for times tried your instant messenger...,i've been on your chat now for 45 minutes been disconnected for times tried your instant messenger...,10
438360,Tue Oct 10 17:43:40 +0000 2017,"@VerizonSupport You good? My phone had no service, restarted, and then congratulated me on setting up my new phone.","you good? my phone had no service, restarted, and then congratulated me on setting up my new phone.",7
438355,Tue Oct 10 17:48:50 +0000 2017,@115725 and now all the sudden im slowed way down to where i can't even surf the web. I did not even get notified of a change. So stupid,and now all the sudden im slowed way down to where i can't even surf the web. i did not even get notified of a change. so stupid,10
438352,Tue Oct 10 17:50:30 +0000 2017,"@115722 when are you going to expand to Canton, Oh so I can drop @115955 so sick of my internet dropping everyday!","when are you going to expand to canton, oh so i can drop so sick of my internet dropping everyday!",0
438343,Tue Oct 10 17:54:02 +0000 2017,"@VerizonSupport Hello, I want my code to unlock my phone","hello, i want my code to unlock my phone",7
438348,Tue Oct 10 18:14:42 +0000 2017,@VerizonSupport I don't think that's possible atm unfortunately,i don't think that's possible atm unfortunately,10
430286,Tue Oct 10 20:48:40 +0000 2017,@VerizonSupport I was logging into my Verizon residential fios account,i was logging into my verizon residential fios account,2
430289,Tue Oct 10 20:57:40 +0000 2017,@VerizonSupport Yes but not on a desktop only mobile.,yes but not on a desktop only mobile.,4
430290,Tue Oct 10 21:07:51 +0000 2017,@VerizonSupport I have tried it from 3 different browsers and have cleared everything on each and it still pops up.,i have tried it from 3 different browsers and have cleared everything on each and it still pops up.,10
430293,Tue Oct 10 21:13:49 +0000 2017,@VerizonSupport The issue has been replicated on all mobile devices I have tried but not on a desktop or laptop,the issue has been replicated on all mobile devices i have tried but not on a desktop or laptop,3
430295,Tue Oct 10 21:22:05 +0000 2017,@VerizonSupport I have and it might have something to do with my slow internet as it does change to a checkmark if I wait about 30 seconds.,i have and it might have something to do with my slow internet as it does change to a checkmark if i wait about 30 seconds.,0
430297,Tue Oct 10 21:24:55 +0000 2017,@VerizonSupport No it's the best we can get for where we live. 3mbs but I am moving to get 1gps from you guys,no it's the best we can get for where we live. 3mbs but i am moving to get 1gps from you guys,10
305573,Tue Oct 10 22:46:28 +0000 2017,@VerizonSupport I’m still getting missed call notifications even when I answer the phone.,i’m still getting missed call notifications even when i answer the phone.,7
423875,Tue Oct 10 23:16:23 +0000 2017,@VerizonSupport Nope the screen didn’t move.,nope the screen didn’t move.,10
412906,Tue Oct 10 23:38:02 +0000 2017,"@VerizonSupport Yes, again tonight, just like every other night. It’s amazing how many phone calls I’ve made and always have issues. Great service 👎🏼","yes, again tonight, just like every other night. it’s amazing how many phone calls i’ve made and always have issues. great service 👎🏼",7
328869,Tue Oct 24 01:20:09 +0000 2017,@115725 i pray to god no one uses your god aweful service,i pray to god no one uses your god aweful service,10
328863,Tue Oct 24 01:30:12 +0000 2017,@VerizonSupport My internet service disconnects every 5 minutes,my internet service disconnects every 5 minutes,0
328857,Tue Oct 24 01:37:47 +0000 2017,@115722 why is it that I upgraded my internet speed to 75/75 and now Twitter pics won't load?,why is it that i upgraded my internet speed to 75/75 and now twitter pics won't load?,0
328859,Tue Oct 24 01:54:59 +0000 2017,"@VerizonSupport just checked phone, appears to be ok. Pls don't make me upgrade to new iOS","just checked phone, appears to be ok. pls don't make me upgrade to new ios",6
328865,Tue Oct 24 19:02:00 +0000 2017,"@VerizonSupport Not entirely sure to be honest, one of my roommates fixed it.","not entirely sure to be honest, one of my roommates fixed it.",10
59,Tue Oct 31 19:54:51 +0000 2017,@115722 is the worst ISP I’ve ever had,is the worst isp i’ve ever had,10
53,Tue Oct 31 21:58:39 +0000 2017,@VerizonSupport Just randomly boots me offline there it goes again,just randomly boots me offline there it goes again,6
51,Tue Oct 31 22:04:57 +0000 2017,"@VerizonSupport Don’t know, router is downstairs. But it’s just the WiFi Nothing connected to Ethernet","don’t know, router is downstairs. but it’s just the wifi nothing connected to ethernet",6
39,Tue Oct 31 22:12:16 +0000 2017,@VerizonSupport My friend is without internet we need to play videogames together please our skills diminish every moment without internetz,my friend is without internet we need to play videogames together please our skills diminish every moment without internetz,0
1428,Tue Oct 31 22:22:28 +0000 2017,"@VerizonSupport ever since I upgraded to Ulimited Data, my LTE speeds are TERRIBLE 😡 Is there a fix?!","ever since i upgraded to ulimited data, my lte speeds are terrible 😡 is there a fix?!",10
1424,Tue Oct 31 22:23:37 +0000 2017,Why am I still receiving a bill for oct when I disconnected by account on sept 20th? pls advise &amp; reverse the charges. @115722,why am i still receiving a bill for oct when i disconnected by account on sept 20th? pls advise reverse the charges.,10
2219,Tue Oct 31 22:26:59 +0000 2017,"@115725 @VerizonSupport trying to sign up for autopay, your site tells me my checking account # must be min 12 characters. Mine is 9. So???","trying to sign up for autopay, your site tells me my checking account # must be min 12 characters. mine is 9. so???",10
2232,Tue Oct 31 22:30:40 +0000 2017,@115722 I’ve lost my network channels and other channels are glitchy. Need help!,i’ve lost my network channels and other channels are glitchy. need help!,5
2231,Tue Oct 31 22:32:36 +0000 2017,@VerizonSupport Same problem on both boxes,same problem on both boxes,10
1423,Tue Oct 31 22:32:51 +0000 2017,@VerizonSupport no! it just says amount due $27.04,no! it just says amount due $27.04,6
2222,Tue Oct 31 22:33:28 +0000 2017,@VerizonSupport Problem has been consistently happening for about a month,problem has been consistently happening for about a month,10
2236,Tue Oct 31 22:43:07 +0000 2017,@VerizonSupport I’m on the phone with your tech now looks like I’ll be another day without internet,i’m on the phone with your tech now looks like i’ll be another day without internet,7
2224,Tue Oct 31 22:51:36 +0000 2017,@VerizonSupport Ok. Now what?,ok. now what?,10
4446,Tue Oct 31 23:04:36 +0000 2017,@115722 I've reached out to anyone who would talk to me. #pathetic #gfy,i've reached out to anyone who would talk to me. pathetic gfy,10
2228,Tue Oct 31 23:22:42 +0000 2017,@VerizonSupport Yes it is.,yes it is.,4
7761,Tue Oct 31 23:34:02 +0000 2017,@115722 So there is no reimbursement for customer paying extra to be able to watch it? #verizon #Univision,so there is no reimbursement for customer paying extra to be able to watch it? verizon univision,1
8900,Tue Oct 31 23:42:46 +0000 2017,"@VerizonSupport I’m sick of being on hold with your online chat. Fix your chat process. Oh, fix my fios while you’re at it.","i’m sick of being on hold with your online chat. fix your chat process. oh, fix my fios while you’re at it.",3
8897,Tue Oct 31 23:46:51 +0000 2017,@VerizonSupport No I have not.,no i have not.,10
8884,Tue Oct 31 23:49:59 +0000 2017,"@VerizonSupport As a user (but not owner) on a business account, the process of ordering a new phone has been extremely frustrating.","as a user (but not owner) on a business account, the process of ordering a new phone has been extremely frustrating.",7
8903,Tue Oct 31 23:54:30 +0000 2017,@comcastcares I’ve had no Comcast internet or tv service for days now - but I have a verizon phone - can you help me watch the World Series game???,i’ve had no comcast internet or tv service for days now - but i have a verizon phone - can you help me watch the world series game???,1
8887,Tue Oct 31 23:55:24 +0000 2017,@VerizonSupport Apparently not. I’m back in a hold queue on the secured link.,apparently not. i’m back in a hold queue on the secured link.,10
8882,Tue Oct 31 23:57:00 +0000 2017,@VerizonSupport Wireless. Customer service had to cancel my online order. I'm at the store now trying again.,wireless. customer service had to cancel my online order. i'm at the store now trying again.,8
5558,Tue Oct 31 23:58:26 +0000 2017,@VerizonSupport After 2 hours of customer service we finally fixed it thankfully our contract is up and we will not be renewed with you guys,after 2 hours of customer service we finally fixed it thankfully our contract is up and we will not be renewed with you guys,8
8886,Tue Oct 31 23:59:45 +0000 2017,@VerizonSupport What is it you want me to do?,what is it you want me to do?,10
349046,Tue Sep 26 02:14:20 +0000 2017,"Hey, @VerizonSupport, figured out what Error 7613 is in your crappy mobile app yet?

Hah. Of COURSE you haven't, you bunch of jackoffs.","hey, , figured out what error 7613 is in your crappy mobile app yet? hah. of course you haven't, you bunch of jackoffs.",11
349042,Tue Sep 26 04:03:16 +0000 2017,"@VerizonSupport YOUR mobile app. Don't try to blame somebody else, you guys own this piece of crap.","your mobile app. don't try to blame somebody else, you guys own this piece of crap.",10
9569,Wed Nov 01 00:03:45 +0000 2017,"@VerizonSupport @115725 is there an issue with cable and Internet in Towson, MD not able to fix anything or reach anyone...","is there an issue with cable and internet in towson, md not able to fix anything or reach anyone...",3
9564,Wed Nov 01 00:05:32 +0000 2017,@115722 How can I contact you by email? You sent us a replacement box and it's filled with dust - a fire hazard. We can't use it.,how can i contact you by email? you sent us a replacement box and it's filled with dust - a fire hazard. we can't use it.,10
10478,Wed Nov 01 00:13:31 +0000 2017,@115722 Yes but I tried/failed too many times so now I am locked out,yes but i tried/failed too many times so now i am locked out,4
10475,Wed Nov 01 00:13:37 +0000 2017,Our cable is down so my mom called @115722. She’s been on hold for over an hour. This is ridiculous,our cable is down so my mom called . she’s been on hold for over an hour. this is ridiculous,1
7770,Wed Nov 01 00:14:22 +0000 2017,@VerizonSupport The order was not completed because there was an issue regarding my address not showing up in the system which multiple people could not fix https://t.co/75F8uCOmbU,the order was not completed because there was an issue regarding my address not showing up in the system which multiple people could not fix,3
7773,Wed Nov 01 00:16:31 +0000 2017,@VerizonSupport The order was not completed because there was an issue regarding my address not showing up in the system which multiple people could not fix https://t.co/qmJSKw54vS,the order was not completed because there was an issue regarding my address not showing up in the system which multiple people could not fix,3
10477,Wed Nov 01 00:17:54 +0000 2017,@VerizonSupport Do you know how long the wait time is?,do you know how long the wait time is?,10
9563,Wed Nov 01 00:17:57 +0000 2017,@VerizonSupport What does that mean? We have a DVR cable box that stopped working after having it for 2 months. They sent a replacement.,what does that mean? we have a dvr cable box that stopped working after having it for 2 months. they sent a replacement.,10
10898,Wed Nov 01 00:27:14 +0000 2017,@VerizonSupport this is incredibly slow. It's been like this in the past week.  https://t.co/s4uVelyG9A,this is incredibly slow. it's been like this in the past week.,10
10459,Wed Nov 01 00:29:16 +0000 2017,@VerizonSupport None of channels are unavailable. We’ve tried to troubleshoot it but it isn’t working. It isn’t a video/picture issue,none of channels are unavailable. we’ve tried to troubleshoot it but it isn’t working. it isn’t a video/picture issue,3
10462,Wed Nov 01 00:33:30 +0000 2017,@VerizonSupport Yes they’re all having the same issue,yes they’re all having the same issue,3
10893,Wed Nov 01 00:34:40 +0000 2017,@VerizonSupport can I get some service please? Need an issue resolved,can i get some service please? need an issue resolved,3
10890,Wed Nov 01 00:38:04 +0000 2017,"@VerizonSupport my phone number has not updated from my old service even though I got a confirmation text, help!","my phone number has not updated from my old service even though i got a confirmation text, help!",7
10466,Wed Nov 01 00:39:19 +0000 2017,@VerizonSupport It’s secured. What’s next?,it’s secured. what’s next?,10
10892,Wed Nov 01 00:39:50 +0000 2017,"@VerizonSupport If I want to upgrade my tv package and my tv says it'll cost $30 more per month, will I get charged for Oct. if I upgrade today? Or prorate","if i want to upgrade my tv package and my tv says it'll cost $30 more per month, will i get charged for oct. if i upgrade today? or prorate",10
11344,Wed Nov 01 00:43:32 +0000 2017,"@115722 I have had the router replaced, I have made numerous calls and I'm tired to paying for something I am barely able to use!","i have had the router replaced, i have made numerous calls and i'm tired to paying for something i am barely able to use!",9
11342,Wed Nov 01 00:48:30 +0000 2017,Anybody else having a problem with #WorldSeries2017 broadcast looking choppy on @115722?,anybody else having a problem with worldseries2017 broadcast looking choppy on ?,10
12312,Wed Nov 01 01:19:47 +0000 2017,@VerizonSupport how do you get the text off the TV where they repeat everything Person is saying? (Fios),how do you get the text off the tv where they repeat everything person is saying? (fios),3
10472,Wed Nov 01 01:25:10 +0000 2017,@VerizonSupport Yes that didn’t work,yes that didn’t work,4
12307,Wed Nov 01 01:27:13 +0000 2017,"@118448 sneaky sneaky sneaky, offered free Showtime as ""loyal customer"" then jacked up the internet and basic TV prices. FIOS where r u","sneaky sneaky sneaky, offered free showtime as ""loyal customer"" then jacked up the internet and basic tv prices. fios where r u",0
11823,Wed Nov 01 01:29:20 +0000 2017,"@VerizonSupport Yes, the SD feed is so blurry at times that it's hard to tell what's going on.","yes, the sd feed is so blurry at times that it's hard to tell what's going on.",4
12837,Wed Nov 01 01:29:29 +0000 2017,"@118599 @VerizonSupport this a serious matter, no time for jokes kb","this a serious matter, no time for jokes kb",10
12823,Wed Nov 01 01:33:11 +0000 2017,@VerizonSupport can you guys stop throttling my internet? i pay for some fast ass internet i shouldnt be getting buffering issues every5secs,can you guys stop throttling my internet? i pay for some fast ass internet i shouldnt be getting buffering issues every5secs,0
12820,Wed Nov 01 01:40:00 +0000 2017,"@115722 your wonderful service won't let me watch Fox, so I can't watch the World Series ..thanks","your wonderful service won't let me watch fox, so i can't watch the world series ..thanks",1
13455,Wed Nov 01 01:46:45 +0000 2017,"@VerizonSupport @118797 JK, we back. Things seem okay. Will continue to monitor. WEEEEEE.","jk, we back. things seem okay. will continue to monitor. weeeeee.",10
12816,Wed Nov 01 01:49:14 +0000 2017,@VerizonSupport Thanks for quick response. All LEDs on router were green but no internet. Router DHCP was fine just no outside. Router reset resolved!,thanks for quick response. all leds on router were green but no internet. router dhcp was fine just no outside. router reset resolved!,9
12822,Wed Nov 01 01:52:01 +0000 2017,@VerizonSupport yes its happening to both,yes its happening to both,4
13715,Wed Nov 01 02:07:32 +0000 2017,"@VerizonSupport I have 100/100 internet package and my upload and DL speeds are fine, but my ping is 200 for some reason. Any help?","i have 100/100 internet package and my upload and dl speeds are fine, but my ping is 200 for some reason. any help?",5
12827,Wed Nov 01 02:10:06 +0000 2017,@VerizonSupport 83.85 download 94.99 upload on wired. 61.81 download 54.82 upload wireless,83.85 download 94.99 upload on wired. 61.81 download 54.82 upload wireless,10
13714,Wed Nov 01 02:11:09 +0000 2017,"@VerizonSupport Yes, it's with all websites and it's in games too. Tried restarting router but didnt work. How do I show you tracerts?","yes, it's with all websites and it's in games too. tried restarting router but didnt work. how do i show you tracerts?",4
14152,Wed Nov 01 02:15:31 +0000 2017,No sound on #FXNow? 150 mbps with #FiOS isn’t the issue. Please fix this?!  It’s the #AHSCult #Halloween finale. 🎃👻 #FX #Fail @928,no sound on fxnow? 150 mbps with fios isn’t the issue. please fix this?! it’s the ahscult halloween finale. 🎃👻 fx fail,3
12829,Wed Nov 01 02:15:35 +0000 2017,@VerizonSupport i get 100/100 mbps but what i dont understand is why everything keeps buffering like i get less than a Mb,i get 100/100 mbps but what i dont understand is why everything keeps buffering like i get less than a mb,10
14170,Wed Nov 01 02:18:55 +0000 2017,The @119002 quality on @115722 is absolutely horrible,the quality on is absolutely horrible,10
14162,Wed Nov 01 02:19:58 +0000 2017,@VerizonSupport still waiting on that call back from 30 hours ago.,still waiting on that call back from 30 hours ago.,10
14166,Wed Nov 01 02:20:17 +0000 2017,@115722 No but after speaking with your staff I can't see staying,no but after speaking with your staff i can't see staying,10
14146,Wed Nov 01 02:20:56 +0000 2017,@118995 @115900 BOOOOOOOOOOOOOOOOOOOO! Respond or we’re out. Heard Verizon is fire.,boooooooooooooooooooo! respond or we’re out. heard verizon is fire.,2
14164,Wed Nov 01 02:22:24 +0000 2017,4 days without internet. No biggie. @115725 Service tech called out sick and couldn’t make the appointment. Hope they’re feeling better!,4 days without internet. no biggie. service tech called out sick and couldn’t make the appointment. hope they’re feeling better!,0
14155,Wed Nov 01 02:24:19 +0000 2017,@VerizonSupport Home. Fios tv,home. fios tv,3
14141,Wed Nov 01 02:24:45 +0000 2017,@VerizonSupport I really appreciate you reaching out RMD. Looking for fast internet that isn’t throttled. Cc: @115900,i really appreciate you reaching out rmd. looking for fast internet that isn’t throttled. cc:,0
14150,Wed Nov 01 02:24:57 +0000 2017,"@VerizonSupport Thanks #Verizon; it isn’t #FiOS, it’s the #FXNow app. There is no sound on the live TV after trying 30 minutes.😢 @4857 @928","thanks verizon; it isn’t fios, it’s the fxnow app. there is no sound on the live tv after trying 30 minutes.😢",2
